:START_ID(Gene)	:END_ID(Gene)
6280	7392
87769	117245
7316	55038
4691	8886
2099	7157
5990	5992
4790	6774
8554	8883
4602	26234
2035	6711
6189	10128
3875	27229
6628	22826
6777	55250
1788	8350
5705	6095
2130	387923
4067	9846
5501	8798
1017	6128
5433	9441
4502	6462
4914	53358
7316	7804
10140	51514
5340	55848
11091	23054
3005	8517
2072	3735
5201	7025
595	3065
633	1605
3384	3689
29889	55646
7428	8343
811	7534
2010	3329
1069	129049
3320	7341
7316	59345
5359	83640
5578	7832
4093	57134
4294	5601
86	6944
55969	84833
8452	55750
7316	9886
10155	11065
71	4214
6804	9810
7316	80006
2100	55832
9113	9212
983	993
23429	132625
1956	54206
7182	221895
7316	283871
7104	89885
134	1812
8467	121504
6733	10523
1147	2289
3607	3660
2873	84433
9329	170506
6599	54507
2193	140545
8601	25945
351	11201
5464	387082
5500	54776
51377	283899
3396	192111
472	5830
3265	11186
7186	56923
6455	120892
7532	8496
114	805
23648	55916
351	60682
8365	23476
4792	80208
9659	118424
9140	64135
6206	10202
6714	23022
6207	9329
351	50945
4087	4644
5911	50488
5682	24140
8453	121504
54148	55832
51363	58528
1655	3326
6224	11269
2634	5511
1457	10808
5371	23512
26271	51343
4043	51513
3927	9414
9315	9500
11030	57459
182	4854
7555	26156
3326	50945
9373	10013
632	1520
84959	153328
7321	79101
478	79711
5764	55755
5071	7965
1487	7050
1742	2891
7024	10933
54477	80830
7316	26043
8563	51645
2547	5451
292	8890
351	148252
8569	79155
351	1662
54585	55093
7323	27343
4089	10273
10943	121504
4089	84932
2827	10329
51377	121504
4125	4824
1050	55509
1562	6383
9045	9349
8355	9611
890	8454
7316	64975
920	5245
3185	22916
1457	7157
328	3303
2033	140628
4792	10616
5436	85015
779	6261
3054	5501
4539	7920
4134	6640
6207	26608
5604	6196
309	6191
2011	57551
9781	84669
3693	54856
6613	6635
4298	6598
9470	91544
7336	79723
1432	3096
8343	9775
2547	8350
8290	23466
1460	23244
5594	6464
1647	7316
1111	8451
5170	5795
10526	10985
1457	3091
79931	386681
8355	8368
55191	80022
1173	1641
9611	9734
6176	6201
1445	9672
3839	84464
2873	10987
11100	55660
4188	55885
351	4720
5932	5933
55233	123920
6202	23345
10868	84271
4092	54778
5094	25885
7138	57154
11177	54108
7409	23512
3843	4928
2177	7132
58	55860
2137	54477
8360	8520
351	155038
5321	5970
1876	8085
2590	4582
3312	5690
396	7132
6194	8883
1917	6217
6736	11091
5902	10289
6613	6880
1455	4690
6714	51466
10992	11224
5747	9368
5691	5710
6801	29888
197	3643
7316	85329
1892	5495
6613	56652
326	5295
7316	23564
5898	5995
5275	5340
8904	9184
8350	9555
3326	6158
2745	8510
166793	653121
302	5245
10419	10537
7178	7428
10987	221154
23521	25885
6202	7419
6157	83858
6772	7248
3880	115106
640	3326
156	5294
324	6801
51678	54512
10155	56160
387	5585
3725	3831
6194	93145
9129	80321
8449	9785
8452	343069
3329	8517
801	79008
3014	6202
6128	284695
6168	27043
351	255626
4904	8452
1315	7316
3611	55898
3572	5580
3055	5296
4744	4747
8649	25998
6741	8454
1477	51692
6721	51141
5000	55336
8554	23178
1489	3977
7421	8202
3845	5863
4005	22806
11164	94086
1660	9775
3685	7057
3014	8368
7846	9672
8364	55167
25873	80279
3791	6772
396	51547
998	56255
5152	22954
3229	7316
3303	81027
2810	9223
6830	10049
4088	8454
8131	10513
9775	55226
7316	9925
3146	3237
7185	148022
3921	6130
2192	4856
26121	56257
4436	84464
54512	54704
3691	6721
5962	9368
5886	7321
5971	51397
1104	5901
23660	284312
5311	7316
23552	55229
6666	6723
6620	84708
4589	5217
55178	64425
5046	57333
3162	4842
202	8452
2801	6908
2908	10524
1080	9472
396	834
6990	60491
22976	90441
55588	81857
6122	23521
51366	84464
6788	83937
894	1020
4215	8370
1174	7316
7316	10241
322	6418
7070	7316
308	54386
1663	5111
3299	63920
5601	7316
1147	6737
5883	5984
292	7316
2208	3685
6733	51567
353145	386682
10439	27185
64210	64976
3846	340359
5125	5367
2034	2161
29979	64328
5564	136319
920	940
2064	2241
80135	386675
292	10989
8027	80306
1857	220965
3172	5469
3875	23641
3611	10808
7289	58499
91	2280
5371	9612
3976	3977
7534	8904
4609	9282
9001	55755
1462	6404
4609	81627
7186	64518
4609	6185
3106	5870
672	5500
861	204851
1832	54477
9638	10190
5311	23607
6169	55705
4998	7316
7138	11007
7316	51056
10092	57180
1894	29127
5717	81027
3320	8290
6184	81887
7316	8538
3725	6712
2885	6137
1459	9478
983	9918
7328	51257
5565	10197
7532	9045
6844	10567
1017	6132
4088	27178
5903	6872
5515	55697
3608	57418
3326	5970
7316	23657
2081	84447
3308	9532
6152	6175
8648	9971
4831	6418
10928	127703
1147	3313
2120	7316
6194	51021
6597	10001
6622	7054
2690	5782
23421	54969
1915	11224
4331	10980
22803	167227
29924	58513
4691	23521
2705	5566
3670	10987
6129	203068
6386	91369
2788	59345
4171	23594
8907	10320
3014	6132
7410	10006
7188	8767
9295	140890
3021	29947
7294	9047
10477	91445
4609	5424
6613	8655
23499	54477
2734	6207
6228	51021
3839	4000
4336	386675
10755	22918
410	9514
6224	8065
7316	26278
7316	51191
4188	57188
25855	25942
27095	51112
22983	54536
6602	11151
51619	55905
373	522
55787	65125
8452	219927
3320	5582
324	85444
5621	84310
2799	7316
6188	7532
2773	4215
2944	2946
54828	80262
10524	51059
6128	170506
29107	56000
6156	8554
1958	8763
7325	23216
9372	29967
3991	55968
7316	10569
6222	7124
6141	6155
7316	79693
6159	11218
3736	3737
8453	343069
351	8294
8412	10313
8341	56647
2318	58529
2926	9768
55832	114885
4223	114932
3096	3242
805	23576
7046	7265
85280	353144
998	5295
4790	51773
4869	23569
10273	126433
7316	55015
11156	64786
3636	4233
1398	26254
8353	23186
2202	6449
79760	79833
5094	6202
7316	140801
1845	1956
4232	64754
3190	92906
7289	53339
1501	7316
1540	27338
1915	10084
4350	5886
93986	128229
1642	10987
24144	115106
2074	8356
10550	84100
207	3320
7316	81502
6205	6222
2670	2801
7832	9463
51569	79876
6157	64969
7189	9446
8899	9128
5591	7518
7316	9052
1406	91694
292	25885
3320	57172
1528	1543
6633	9768
3691	5747
5603	10342
3065	10771
3932	6207
1915	4343
23043	55611
10212	28996
117178	287015
79165	147872
3881	51755
1488	8676
8364	9759
2313	4088
7316	23519
1029	5000
10128	10869
26354	51202
920	6129
821	148066
8338	8366
3014	6154
2332	123722
4093	23049
8661	10289
351	140597
3326	142684
5663	84898
5569	8655
2633	3659
2597	5594
2571	6788
4311	80279
7022	10765
2332	6124
1386	3030
1956	5337
4792	92609
6124	57418
48	351
10146	22827
351	203328
2034	3320
4088	79595
7157	26354
3265	3643
5192	7316
1387	2114
498	7431
51473	93621
23224	128710
898	5516
6208	8454
23265	27185
3035	6129
7316	10006
1655	6175
8294	9775
1026	11224
10772	55646
2033	2354
3725	51186
5684	5693
11130	79980
1933	4163
10973	51633
7316	126248
581	149428
8452	83759
3320	3551
7316	23592
8161	9747
11329	92597
1267	7189
3028	55832
10379	26145
5148	6714
3065	3297
2885	9260
8499	8500
6687	10617
55330	63915
54535	55165
3251	60491
857	5594
1213	7030
6778	8202
1809	7013
51280	60685
3937	8491
580	7322
2770	6801
7014	9126
6161	10987
3417	387082
4842	5213
5966	5977
11158	84984
351	153769
335	3718
2048	6259
5987	112858
387	5578
5576	9495
4092	7046
4860	7316
324	6230
4088	56893
6595	6757
4067	54923
5335	7275
1600	3949
1837	54221
10537	55763
3929	9739
6310	159195
6092	283518
5595	5801
5830	8309
5618	5781
2099	2130
4616	5468
351	5093
8451	10349
831	27445
3303	10392
826	7188
1838	7186
975	7704
26270	60681
1917	2072
10758	85376
3326	50809
6144	6897
8848	64210
7316	11120
4184	83755
1859	6426
54801	55142
29907	51669
5094	79576
7314	8665
4113	29882
1286	4318
2788	51764
6885	55437
1950	5296
4773	5590
26269	56904
1104	7412
660	2549
3725	6934
1158	2274
5335	7222
4163	8407
6195	84164
3848	5581
7316	8351
4715	8518
81567	386681
25	5052
9045	23107
883	55697
7532	55177
3695	51454
5521	56922
6235	7316
3235	5087
211	1020
4904	6175
4067	5591
8535	8968
1828	9657
10567	79890
7316	58496
1314	6132
81	3725
29950	140461
55791	100528062
7416	54205
4725	23281
2885	8354
3170	3175
6944	10856
3297	11171
11179	79724
8655	203068
5695	51377
4904	55037
238	11172
54881	81887
3717	5781
1385	8294
10537	60493
7316	11331
293	6154
1876	7703
836	5590
6836	79001
55521	80342
1235	414325
6256	22938
5597	25836
3702	3932
7316	51005
29082	79643
5469	6874
23281	145946
8517	9404
3020	8451
3039	9657
1499	2010
5563	154796
5921	80176
6774	10155
50628	388698
7014	10157
4898	84464
4214	5604
6599	57492
23204	79666
9382	84342
2074	8366
5478	29082
821	7018
55969	83858
6897	7533
1717	5250
409	7852
2035	5704
4111	79025
8607	53918
1025	6500
6191	6224
808	9495
5336	7409
23089	441518
5394	51691
6135	203068
836	1676
1738	6517
8339	90865
25	5921
1457	10772
84807	84970
8295	9894
6626	55832
5500	81566
5250	6745
6184	9782
6464	10750
57697	100526739
3320	84861
6210	55226
5093	51729
6613	27340
6790	26524
4690	9749
2810	10298
3714	4853
3068	8358
6122	6207
597	27113
9958	11331
2719	3481
7428	85415
11331	25814
8452	29761
2647	8370
6813	50628
7014	29890
23197	23352
7791	171017
1434	3191
3688	9270
4478	6402
3190	23243
7040	7057
7316	55704
3866	4342
7412	57510
6222	10419
4277	100528032
6201	6224
3824	7305
84108	148581
6431	55832
3880	5108
7849	54665
9246	64320
8361	11143
2099	2783
8915	142678
2005	6722
166	55110
2975	170506
10980	54876
9139	63978
4215	92609
4174	6202
1915	4745
10295	283742
3737	3739
1462	5320
3646	57062
7186	80125
3659	9636
4093	79048
7031	11119
9873	10576
6135	23405
3106	7812
2033	163732
286	6005
1152	8452
5915	6256
9001	9146
1831	5970
2885	6224
7428	57805
7532	8968
7003	23464
51582	51686
30011	56904
1642	6159
351	161003
998	56288
60561	83541
650	657
51547	56829
2099	23197
85456	246175
3241	386682
6130	8453
7316	29028
5719	11047
5501	5507
8295	9675
5705	51377
1629	10600
2787	54331
4736	23076
5295	8452
223	7128
351	8342
57002	57106
7159	7161
3066	9541
3181	10128
4926	51547
6449	6590
2099	11214
310	11124
808	3783
5914	6996
7046	130497
58	5216
5690	5707
2266	3690
6229	9262
9877	51547
3594	3595
1892	23043
672	8366
7024	79577
25778	136319
7430	57716
839	6304
6128	9349
9849	55729
22981	55388
10564	23327
8350	8358
7316	27018
4790	23118
6625	10980
335	3250
1029	4163
7083	23564
7341	79595
2239	81926
6477	9246
8360	51111
637	347733
26994	54476
1026	2162
5566	8452
7317	118424
27253	56893
2176	3303
23710	79876
7267	10000
571	9586
3815	10750
9682	57599
25915	29078
7316	128240
5152	55503
5134	6500
633	1277
2081	7316
4931	55644
1958	3036
6804	9482
4613	9111
6158	6228
5925	10741
9737	65265
6147	8241
29775	59349
2787	94235
6717	6733
6442	8910
6134	84844
5465	9049
10768	84464
2625	6688
2099	11311
4343	6137
2074	11200
1892	5564
2246	6284
2033	4773
3308	5866
8239	10783
8367	9759
3026	6927
4215	23327
4204	25942
5362	57560
3184	6374
4601	10241
6233	7347
657	57154
2801	84894
27005	78990
22888	387522
5987	6386
5317	9527
7186	285753
3553	9611
8314	8473
5905	29086
7316	55905
51289	117579
672	5469
51720	51761
54507	129807
8867	51429
2130	63948
293	6202
4790	57805
2205	3698
8290	8359
8290	10285
7316	219844
596	399664
8357	54623
5976	6780
3034	3172
6158	64969
3198	386677
10919	51142
7048	9372
10657	50649
3985	10114
2100	9584
7316	7474
811	4035
4869	23263
387	6242
6257	8856
480	8452
701	6623
23190	29979
7316	55148
23236	25839
4314	6695
3329	79711
6882	7067
3020	6597
3953	8723
10247	57761
990	7013
4867	7145
3068	5901
8266	51552
1911	8535
5350	5566
7316	138716
1499	9693
4670	10010
2963	51185
6418	377630
79036	164127
6133	8349
5195	84062
7316	79845
23201	90268
2316	6714
356	112574
672	890
4706	7316
7572	10524
6130	11331
2023	6202
55340	65983
7014	22824
2801	339231
1981	8665
6152	7189
10124	84221
51478	79001
829	30011
102	3932
409	285855
1958	4134
26959	140738
7025	64919
3795	80279
7316	10424
9477	55090
4172	5001
353	2688
10403	24144
2975	284695
25	26469
8439	91754
7541	153527
5125	83755
2023	8454
4836	7316
207	9545
10393	51529
293	11224
1958	3600
7187	54476
3009	9833
207	8349
87	9282
4691	9775
5203	5901
4087	7592
5245	23020
1180	10513
1571	2189
1021	7316
773	375056
8351	9015
1398	9743
580	50628
4839	7341
379	197131
8766	9727
6015	8503
867	3636
4223	5565
373	10652
5720	8503
7005	11331
290	2810
1729	11193
2977	55914
6672	25836
7316	84186
6596	7316
2932	5829
489	4690
51343	64112
4066	387103
377	23062
7428	55920
4628	5062
10419	23405
29979	50861
4609	8604
10488	113452
293	9733
2965	63971
3398	7849
1001	23607
2321	5336
8662	10399
4940	117246
999	144100
1748	4343
4214	11329
5250	81887
6191	50628
3240	10912
5111	7533
4204	6613
8554	11269
1432	5371
4088	5080
8290	23338
6882	6908
4173	5111
6625	8451
4133	4647
2782	2783
51225	80222
351	51123
10841	29079
5834	7316
3065	147040
8366	9682
1314	3192
5170	5796
11331	81887
145946	386677
7316	8554
3484	5469
291	6895
7316	55888
4214	8368
4088	55781
9619	64137
6130	9775
1780	81565
6732	10767
6635	54165
7316	9567
3312	81027
3866	11067
767	100316904
5595	5781
23193	26270
5879	9807
2626	6722
801	6001
1655	54165
6047	7328
892	6837
6222	11218
4738	6133
7415	55127
3399	7551
5480	54971
351	2113
80333	84498
351	56924
604	9170
9001	64965
4174	7412
4292	4438
3690	7525
57862	100820829
5073	5976
3065	9612
3077	7018
6132	6143
56159	220136
7026	53335
1660	9733
6135	55003
2099	23118
382	51138
861	6901
1164	2885
4152	6613
7415	9040
408	4217
8576	386680
7994	554313
3320	10392
6714	6774
1977	7341
6772	23162
2242	7430
7316	9798
7316	113655
801	8536
8350	8359
3187	9775
373	7597
1852	7316
7316	404672
351	10307
23281	55030
801	2902
509	6142
3006	121536
8361	8841
5936	9768
125115	286887
2099	7086
5493	49856
7188	128178
9149	84445
7316	92305
58	8266
2962	3192
3184	4691
7403	8290
3608	10492
7046	51560
2903	5578
862	51729
1017	5933
6622	11076
4790	6130
5578	6402
808	7133
7375	51701
92	55914
5590	60312
7316	10257
1616	4193
3609	27043
2547	6925
7316	142891
9867	64854
26046	340061
57562	79607
4316	4318
1398	2550
9782	10642
6709	26136
25828	60490
79833	548593
115294	100505385
891	991
7316	100271849
11043	79165
7316	94005
642	1558
213	4790
7316	8396
10537	51278
3735	6201
4869	8453
6953	7316
640	2064
6631	26206
6767	11345
5062	5594
213	7083
1051	83729
11124	84078
23582	144404
6136	26986
861	3065
2885	7412
2332	6144
1017	10581
6629	10285
8517	9817
6607	9397
8812	84528
1017	6301
9968	54797
1654	54165
5427	5966
1642	6132
23165	51547
1017	342538
6953	84612
4282	10980
6205	8453
2072	6224
2935	3106
6048	10477
3059	4067
29109	55212
5688	548593
3320	225689
5430	6294
2100	6256
23746	26277
7316	26057
7205	58524
7329	79656
5970	51366
1958	2289
7071	9045
5335	10451
999	51762
672	5439
25	8936
7316	84991
51729	653361
23450	26354
91694	389123
7531	57787
58	408
11266	114785
7316	25950
6663	8433
2688	11047
6634	8065
8717	8737
7133	347733
7341	7936
3692	8663
5300	140890
4591	143884
10318	11284
708	3551
2661	5050
3305	55257
5501	23076
2932	10540
4985	5578
4839	10537
7415	50813
3185	22806
1660	6606
7803	10376
5768	7316
6207	7417
5885	286053
6158	23107
6125	83939
9636	25942
4690	5062
60	8439
7780	10488
1200	7316
1017	7273
4297	8352
3784	3785
5250	284695
8888	79577
657	2280
3676	8968
2869	10908
8290	8445
3480	7529
5987	23551
51116	64969
7316	54499
990	5111
6733	11037
4528	51082
6205	6224
9869	55734
197	26232
4239	27246
55054	81631
3198	22807
27237	84708
6160	6201
2290	10765
2146	6885
5970	26505
5651	6690
463	10401
56893	80125
2099	3727
7316	79675
5566	23557
3326	23411
351	5602
5524	29127
4807	5292
4174	6194
1956	5287
667	4209
4141	55290
1622	5886
4891	7311
2274	6774
5621	79033
10537	50717
207	9744
6147	11224
8451	79016
2185	6774
4843	92369
6595	6598
5682	5987
1808	6093
6128	54165
3295	5971
325	2806
7316	9121
1739	7430
6217	7428
7415	127733
10458	51225
8087	8452
4513	54984
2570	4131
9551	23028
4188	167826
64859	202559
4792	4793
2099	3014
23636	26003
3791	5361
4173	6191
54926	64423
5501	26610
22907	26608
5764	9905
5347	375484
5867	8655
7283	27185
4855	7157
55007	84708
6293	170954
867	26130
1003	1832
3005	55832
4193	4734
29888	51260
10025	55588
9641	131076
9869	121504
3066	9126
6452	6850
22806	150483
4654	168620
7024	10024
7004	9851
7376	23411
142	11198
27339	56259
9698	55832
3064	26578
3084	6633
51076	84708
1618	7316
9768	23468
6132	54935
166	6733
867	6947
6732	55832
1213	57154
6427	140890
5588	22927
3717	64109
478	6748
351	203286
6176	10056
5500	9611
3315	55290
6607	6628
8396	8405
5725	26270
5441	219541
3434	3646
8411	55614
1072	51377
4105	56204
4800	6426
351	65008
6128	6168
25988	56658
868	4734
6129	8450
10524	50943
168417	386680
9325	10973
7021	8334
55165	55758
7024	58160
1616	57326
409	6129
